file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,affiliation,author,coreference,country,loc,org,per
ecb.wp3095~0e81ee7f34.en.pdf,79,Collateral and credit,Collateral,intervention,applies_to,bank,population,,0.962915,"Table C9: Presence: Collateral Channel by Country FR IT DE ES Others ln(Committed amount) Collateral presence 0.668*** 0.248*** 0.153*** 0.102*** 0.366*** (0.125) (0.027) (0.039) (0.022) (0.076) PD 0.020* -1.208*** -0.029 -0.169*** -0.139* (0.011) (0.200) (0.018) (0.043) (0.078) Maturity 0.249*** 0.286*** 0.673*** 0.510*** 0.220*** (0.030) (0.029) (0.090) (0.026) (0.050) N 2,144,908 1,371,623 678,467 678,928 962,218 Adj R2 0.73 0.74 0.77 0.71 0.82 ILT + BT + BF FE ✓ ✓ ✓ ✓ ✓ Collateral presence 0.225 0.543*** 0.164*** 0.169** 0.513*** (0.306) (0.066) (0.032) (0.058) (0.087) PD -0.099 -0.265* 2.315** 0.124* 0.155 (0.157) (0.150) (1.001) (0.058) (0.116) Maturity 0.394*** 0.296*** 0.717*** 0.482*** 0.174*** (0.047) (0.037) (0.047) (0.025) (0.062) N 1,026,363 984,255 641,038 593,601 535,182 Adj R2 0.75 0.73 0.74 0.71 0.84 FT + BT + BF FE ✓ ✓ ✓ ✓ ✓ Notes: This table shows the estimation results of the following speciﬁcation by country: Creditf,b,i,t “ βCollateral Presencei ` γ1X ` FE ` εf,b,i,t, where Creditf,b,i,t is the natural logarithm of committed amounts of new loans i issued to ﬁrm f by bank b in month t. Collateral Presencei is a dummy variable equal to one if loan i has collateral.",,,,,FR; DE,,
ecb.wp3095~0e81ee7f34.en.pdf,79,Collateral and credit,committed amounts,outcome,experienced_by,bank,population,,0.968531,"Table C9: Presence: Collateral Channel by Country FR IT DE ES Others ln(Committed amount) Collateral presence 0.668*** 0.248*** 0.153*** 0.102*** 0.366*** (0.125) (0.027) (0.039) (0.022) (0.076) PD 0.020* -1.208*** -0.029 -0.169*** -0.139* (0.011) (0.200) (0.018) (0.043) (0.078) Maturity 0.249*** 0.286*** 0.673*** 0.510*** 0.220*** (0.030) (0.029) (0.090) (0.026) (0.050) N 2,144,908 1,371,623 678,467 678,928 962,218 Adj R2 0.73 0.74 0.77 0.71 0.82 ILT + BT + BF FE ✓ ✓ ✓ ✓ ✓ Collateral presence 0.225 0.543*** 0.164*** 0.169** 0.513*** (0.306) (0.066) (0.032) (0.058) (0.087) PD -0.099 -0.265* 2.315** 0.124* 0.155 (0.157) (0.150) (1.001) (0.058) (0.116) Maturity 0.394*** 0.296*** 0.717*** 0.482*** 0.174*** (0.047) (0.037) (0.047) (0.025) (0.062) N 1,026,363 984,255 641,038 593,601 535,182 Adj R2 0.75 0.73 0.74 0.71 0.84 FT + BT + BF FE ✓ ✓ ✓ ✓ ✓ Notes: This table shows the estimation results of the following speciﬁcation by country: Creditf,b,i,t “ βCollateral Presencei ` γ1X ` FE ` εf,b,i,t, where Creditf,b,i,t is the natural logarithm of committed amounts of new loans i issued to ﬁrm f by bank b in month t. Collateral Presencei is a dummy variable equal to one if loan i has collateral.",,,,,FR; DE,,
ecb.wp3095~0e81ee7f34.en.pdf,86,Collateral and credit,committed amounts,outcome,experienced_by,firm f,population,,0.968165,"Table C16: Value: Collateral Channel by Year 2019 2020 2021 2022 2023 ln(Committed amount) Collateral value 0.856*** 0.793*** 0.756*** 0.777*** 0.836*** (0.045) (0.044) (0.061) (0.055) (0.036) PD -0.020 -0.000 0.007 -0.002 -0.013 (0.024) (0.020) (0.013) (0.025) (0.048) Maturity 0.009 0.025 0.026 0.026 0.033* (0.011) (0.017) (0.031) (0.024) (0.018) N 303268 354647 415440 405370 344309 AdjR2 0.96 0.95 0.95 0.95 0.95 ILT+BT+BF FE ✓ ✓ ✓ ✓ ✓ Collateral value 0.877*** 0.822*** 0.803*** 0.829*** 0.892*** (0.047) (0.049) (0.061) (0.054) (0.031) PD -0.415 -0.131 0.360 -0.017 -0.342* (0.250) (0.297) (0.221) (0.279) (0.183) Maturity -0.014 0.006 0.011 0.017 0.034 (0.011) (0.025) (0.047) (0.033) (0.021) N 253362 254938 302010 308030 260200 AdjR2 0.96 0.95 0.95 0.95 0.96 FT+BT+BF FE ✓ ✓ ✓ ✓ ✓ Notes: This table shows the estimation results of the following speciﬁcation by year: Creditf,b,i,t “βCollateral Valuei ` γ1X ` FE ` εf,b,i,t, where Creditf,b,i,t is the natural logarithm of the committed amounts of a new loan i issued to ﬁrm f by bank b in month t. Collateral Valuei is the collateral values.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,3,The cost channel of monetary policy: evidence from euro area firm-level survey data,selling price expectation,outcome,experienced_by,firms,population,,0.999526,"We combine unique data on firms’ selling price expectation from the Survey on the access to finance of enterprises (SAFE), information on firms’ borrowing from the euro area-wide credit register (AnaCredit) and ECB monetary policy surprises.",,,,,,ECB,
ecb.wp3097~5b10420116.en.pdf,3,The cost channel of monetary policy: evidence from euro area firm-level survey data,borrowing,outcome,experienced_by,firms,population,,0.997766,"We combine unique data on firms’ selling price expectation from the Survey on the access to finance of enterprises (SAFE), information on firms’ borrowing from the euro area-wide credit register (AnaCredit) and ECB monetary policy surprises.",,,,,,ECB,
ecb.wp3097~5b10420116.en.pdf,3,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary announcements,intervention,impacts,one-year-ahead selling price expectations,outcome,,0.958733,Firms revise upwards their one-year-ahead selling price expectations following monetary announcements in a tightening cycle and this effect increases in firms’ working capital exposure.,,,,,,,
ecb.wp3097~5b10420116.en.pdf,3,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary announcements,intervention,applies_to,Firms,population,,0.998595,Firms revise upwards their one-year-ahead selling price expectations following monetary announcements in a tightening cycle and this effect increases in firms’ working capital exposure.,,,,,,,
ecb.wp3097~5b10420116.en.pdf,3,The cost channel of monetary policy: evidence from euro area firm-level survey data,one-year-ahead selling price expectations,outcome,experienced_by,Firms,population,,0.959692,Firms revise upwards their one-year-ahead selling price expectations following monetary announcements in a tightening cycle and this effect increases in firms’ working capital exposure.,,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,changes in monetary policy,intervention,impacts,pricing strategies,outcome,,0.999513,"Non-technical summary The paper investigates how firms adjust their pricing strategies in response to changes in monetary policy, specifically during a period of monetary policy tightening in the euro area.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,changes in monetary policy,intervention,applies_to,firms,population,,0.999605,"Non-technical summary The paper investigates how firms adjust their pricing strategies in response to changes in monetary policy, specifically during a period of monetary policy tightening in the euro area.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,pricing strategies,outcome,experienced_by,firms,population,,0.9997,"Non-technical summary The paper investigates how firms adjust their pricing strategies in response to changes in monetary policy, specifically during a period of monetary policy tightening in the euro area.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary policy,intervention,impacts,demand,outcome,,0.981743,"Traditionally, monetary policy impacts demand, with rate hikes reducing demand and prices.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary policy,intervention,impacts,prices,outcome,,0.983271,"Traditionally, monetary policy impacts demand, with rate hikes reducing demand and prices.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,rate hikes,intervention,impacts,demand,outcome,,0.997667,"Traditionally, monetary policy impacts demand, with rate hikes reducing demand and prices.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,rate hikes,intervention,impacts,prices,outcome,,0.999195,"Traditionally, monetary policy impacts demand, with rate hikes reducing demand and prices.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,borrowing costs,outcome,experienced_by,firms,population,,0.999565,"However, this study provides supportive evidence for the cost channel of monetary policy, which affects the supply side by increasing firms’ borrowing costs due to their working capital requirements.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,working capital requirements,outcome,experienced_by,firms,population,,0.980299,"However, this study provides supportive evidence for the cost channel of monetary policy, which affects the supply side by increasing firms’ borrowing costs due to their working capital requirements.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,production costs,outcome,experienced_by,firms,population,,0.998789,"When interest rates rise, firms with significant working capital needs may face higher production costs, prompting them to raise their prices, at least temporarily.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,prices,outcome,experienced_by,firms,population,,0.999198,"When interest rates rise, firms with significant working capital needs may face higher production costs, prompting them to raise their prices, at least temporarily.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,price expectations,outcome,experienced_by,firms,population,,0.999131,"By relying on survey data on firms’ price expectations from the Survey on access to finance of enterprises (SAFE), euro area credit register (AnaCredit) and data on monetary policy shocks, this paper examines how firms adjust their future selling prices based on their exposure to working capital.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,interest rate hikes,intervention,impacts,price expectations,outcome,,0.99975,The results indicate that firms with higher working capital exposure tend to increase more their price expectations following interest rate hikes.,,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,interest rate hikes,intervention,applies_to,firms with higher working capital exposure,population,,0.969608,The results indicate that firms with higher working capital exposure tend to increase more their price expectations following interest rate hikes.,,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,price expectations,outcome,experienced_by,firms with higher working capital exposure,population,,0.969645,The results indicate that firms with higher working capital exposure tend to increase more their price expectations following interest rate hikes.,,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,prices,outcome,experienced_by,firms in concentrated markets,population,,0.988152,"Additionally, the study shows that firms in concentrated markets are less affected, possibly because they can absorb higher costs without raising prices.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary policy tightening,intervention,impacts,expected selling prices,outcome,,0.999753,"While we find a positive impact on firms’ expected selling prices, our results do not contradict the overall impact of monetary policy tightening on inflation. ECB Working Paper Series No 3097 3",,,,,,ECB,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary policy tightening,intervention,impacts,inflation,outcome,,0.999678,"While we find a positive impact on firms’ expected selling prices, our results do not contradict the overall impact of monetary policy tightening on inflation. ECB Working Paper Series No 3097 3",,,,,,ECB,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary policy tightening,intervention,applies_to,firms,population,,0.999711,"While we find a positive impact on firms’ expected selling prices, our results do not contradict the overall impact of monetary policy tightening on inflation. ECB Working Paper Series No 3097 3",,,,,,ECB,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,expected selling prices,outcome,experienced_by,firms,population,,0.999816,"While we find a positive impact on firms’ expected selling prices, our results do not contradict the overall impact of monetary policy tightening on inflation. ECB Working Paper Series No 3097 3",,,,,,ECB,
ecb.wp3097~5b10420116.en.pdf,4,The cost channel of monetary policy: evidence from euro area firm-level survey data,inflation,outcome,experienced_by,firms,population,,0.999741,"While we find a positive impact on firms’ expected selling prices, our results do not contradict the overall impact of monetary policy tightening on inflation. ECB Working Paper Series No 3097 3",,,,,,ECB,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary policy shocks,intervention,impacts,pricing strategy,outcome,,0.998558,1 Introduction How do firms change their pricing strategy following positive monetary policy shocks?,,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,monetary policy shocks,intervention,applies_to,firms,population,,0.998572,1 Introduction How do firms change their pricing strategy following positive monetary policy shocks?,,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,pricing strategy,outcome,experienced_by,firms,population,,0.99964,1 Introduction How do firms change their pricing strategy following positive monetary policy shocks?,,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,demand,outcome,experienced_by,firms,population,,0.996885,"Conventionally, monetary policy operates through the demand channel, which predicts that tightening reduces demand, and thus firms’ selling prices.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,selling prices,outcome,experienced_by,firms,population,,0.999493,"Conventionally, monetary policy operates through the demand channel, which predicts that tightening reduces demand, and thus firms’ selling prices.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,Interest rate hikes,intervention,impacts,borrowing costs,outcome,,0.997482,"Interest rate hikes can increase borrowing costs for firms, which may lead them to raise their prices, indicating the presence of a cost channel in monetary policy (Christiano et al. (",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,Interest rate hikes,intervention,impacts,prices,outcome,,0.999568,"Interest rate hikes can increase borrowing costs for firms, which may lead them to raise their prices, indicating the presence of a cost channel in monetary policy (Christiano et al. (",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,Interest rate hikes,intervention,applies_to,firms,population,,0.999541,"Interest rate hikes can increase borrowing costs for firms, which may lead them to raise their prices, indicating the presence of a cost channel in monetary policy (Christiano et al. (",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,borrowing costs,outcome,experienced_by,firms,population,,0.997609,"Interest rate hikes can increase borrowing costs for firms, which may lead them to raise their prices, indicating the presence of a cost channel in monetary policy (Christiano et al. (",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,prices,outcome,experienced_by,firms,population,,0.999695,"Interest rate hikes can increase borrowing costs for firms, which may lead them to raise their prices, indicating the presence of a cost channel in monetary policy (Christiano et al. (",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,increase in interest rates,intervention,impacts,price level,outcome,,0.980528,"Aggregate and industry-level evidence shows that there can be a ""price puzzle"", meaning that an increase in interest rates by the central bank is followed by an increase in the general price level in the economy, rather than a decrease (Barth and Ramey (2002)).",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,working capital requirements,outcome,experienced_by,firms,population,,0.999213,"The cost channel of monetary policy operates through the working capital requirements of firms, affecting their production costs and pricing strategies (Barth and Ramey (2002), Gaiotti and Secchi (2006), Suveg (2023)).",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,production costs,outcome,experienced_by,firms,population,,0.999735,"The cost channel of monetary policy operates through the working capital requirements of firms, affecting their production costs and pricing strategies (Barth and Ramey (2002), Gaiotti and Secchi (2006), Suveg (2023)).",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,pricing strategies,outcome,experienced_by,firms,population,,0.99969,"The cost channel of monetary policy operates through the working capital requirements of firms, affecting their production costs and pricing strategies (Barth and Ramey (2002), Gaiotti and Secchi (2006), Suveg (2023)).",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,central banks adjust interest rates,intervention,impacts,cost of borrowing,outcome,,0.976213,"When central banks adjust interest rates, it directly influences the cost of borrowing for businesses.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,central banks adjust interest rates,intervention,applies_to,businesses,population,,0.975959,"When central banks adjust interest rates, it directly influences the cost of borrowing for businesses.",,,,,,,
ecb.wp3097~5b10420116.en.pdf,5,The cost channel of monetary policy: evidence from euro area firm-level survey data,cost of borrowing,outcome,experienced_by,businesses,population,,0.999652,"When central banks adjust interest rates, it directly influences the cost of borrowing for businesses.",,,,,,,
